Timestamp                       Thread     Type        Activity             PID    
2017-08-24 12:34:22.356038+1200 0x6f3      Default     0x0                  0      kernel: [36mKext com.apple.iokit.IOBluetoothSerialManager registered class IOBluetoothSerialClient.[0m
2017-08-24 12:34:22.356042+1200 0x462      Default     0x0                  0      kernel: IOConsoleUsers: gIOScreenLockState 3, hs 0, bs 0, now 0, sm 0x0
2017-08-24 12:34:22.402422+1200 0x6f3      Default     0x0                  0      kernel: [36mKext com.apple.iokit.IOBluetoothSerialManager registered class IOBluetoothSerialManager.[0m
2017-08-24 12:34:22.445133+1200 0x6f3      Default     0x0                  0      kernel: [33mKext com.apple.iokit.IOBluetoothSerialManager is now started.[0m
2017-08-24 12:34:22.467597+1200 0x6f3      Default     0x0                  0      kernel: [33mKext com.apple.iokit.IOBluetoothSerialManager loaded.[0m
2017-08-24 12:34:22.488936+1200 0x266      Default     0x0                  0      kernel: [35mReceived 'Get Loaded Kext Info' request from user space.[0m
2017-08-24 12:34:22.488967+1200 0x6f3      Default     0x0                  0      kernel: Rescheduling scan for unused kexts in 60 seconds.
2017-08-24 12:34:22.489076+1200 0x266      Default     0x0                  0      kernel: Returning loaded kext info.
2017-08-24 12:34:22.493571+1200 0x462      Default     0x0                  0      kernel: kPEDisableScreen 1
2017-08-24 12:34:22.494970+1200 0x71e      Default     0x0                  0      kernel: Rescheduling scan for unused kexts in 60 seconds.
2017-08-24 12:34:22.495908+1200 0x266      Default     0x0                  0      kernel: Received kext load request from user space.
2017-08-24 12:34:22.496275+1200 0x266      Default     0x0                  0      kernel: Received request from user space to load kext com.apple.filesystems.ntfs.
2017-08-24 12:34:22.496278+1200 0x266      Default     0x0                  0      kernel: Recorded kext com.apple.filesystems.ntfs as a candidate for inclusion in prelinked kernel.
2017-08-24 12:34:22.496282+1200 0x266      Default     0x0                  0      kernel: Loading kext com.apple.filesystems.ntfs.
2017-08-24 12:34:22.496283+1200 0x266      Default     0x0                  0      kernel: Kext com.apple.filesystems.ntfs resolving dependencies.
2017-08-24 12:34:22.496290+1200 0x266      Default     0x0                  0      kernel: Kext com.apple.filesystems.ntfs added dependency com.apple.kpi.libkern.
2017-08-24 12:34:22.496294+1200 0x266      Default     0x0                  0      kernel: Kext com.apple.filesystems.ntfs added dependency com.apple.kpi.private.
2017-08-24 12:34:22.496296+1200 0x266      Default     0x0                  0      kernel: Kext com.apple.filesystems.ntfs added dependency com.apple.kpi.unsupported.
2017-08-24 12:34:22.496299+1200 0x266      Default     0x0                  0      kernel: Kext com.apple.filesystems.ntfs added dependency com.apple.kpi.mach.
2017-08-24 12:34:22.496301+1200 0x266      Default     0x0                  0      kernel: Kext com.apple.filesystems.ntfs added dependency com.apple.kpi.bsd.
2017-08-24 12:34:22.496304+1200 0x266      Default     0x0                  0      kernel: Kext com.apple.filesystems.ntfs successfully resolved dependencies.
2017-08-24 12:34:22.496306+1200 0x266      Default     0x0                  0      kernel: Kext com.apple.kpi.libkern is already loaded.
2017-08-24 12:34:22.496309+1200 0x266      Default     0x0                  0      kernel: Kext com.apple.kpi.private is already loaded.
2017-08-24 12:34:22.496311+1200 0x266      Default     0x0                  0      kernel: Kext com.apple.kpi.unsupported is already loaded.
2017-08-24 12:34:22.496313+1200 0x266      Default     0x0                  0      kernel: Kext com.apple.kpi.mach is already loaded.
2017-08-24 12:34:22.496315+1200 0x266      Default     0x0                  0      kernel: Kext com.apple.kpi.bsd is already loaded.
2017-08-24 12:34:22.496320+1200 0x266      Default     0x0                  0      kernel: Kext com.apple.filesystems.ntfs executable loaded; 97 pages at 0xffffff7f80e54000 (load tag 129).
2017-08-24 12:34:22.497113+1200 0x266      Default     0x0                  0      kernel: Kext com.apple.filesystems.ntfs calling module start function.
2017-08-24 12:34:22.497120+1200 0x266      Default     0x0                  0      kernel: (ntfs) NTFS driver 3.13 [Flags: R/W].
2017-08-24 12:34:22.497567+1200 0x266      Default     0x0                  0      kernel: Kext com.apple.filesystems.ntfs is now started.
2017-08-24 12:34:22.497570+1200 0x266      Default     0x0                  0      kernel: Kext com.apple.filesystems.ntfs loaded.
2017-08-24 12:34:22.497981+1200 0x462      Default     0x0                  0      kernel: Kext com.apple.iokit.IOGraphicsFamily is already loaded.
2017-08-24 12:34:22.497994+1200 0x721      Default     0x0                  0      kernel: Recorded kext com.apple.iokit.IOSerialFamily as a candidate for inclusion in prelinked kernel.
2017-08-24 12:34:22.497998+1200 0x721      Default     0x0                  0      kernel: Kext com.apple.iokit.IOSerialFamily is already loaded.
2017-08-24 12:34:22.498013+1200 0x462      Default     0x0                  0      kernel: Kext com.apple.iokit.IOGraphicsFamily is already loaded.
2017-08-24 12:34:22.498643+1200 0x462      Default     0x0                  0      kernel: Rescheduling scan for unused kexts in 60 seconds.
2017-08-24 12:34:22.501537+1200 0x727      Default     0x0                  0      kernel: Rescheduling scan for unused kexts in 60 seconds.
2017-08-24 12:34:22.504370+1200 0x266      Default     0x0                  0      kernel: Received 'Get Kernel Requests' request from user space.
2017-08-24 12:34:22.504373+1200 0x266      Default     0x0                  0      kernel: Returning kernel requests.
2017-08-24 12:34:22.504504+1200 0x266      Default     0x0                  0      kernel: Received 'Get Kernel Requests' request from user space.
2017-08-24 12:34:22.504507+1200 0x266      Default     0x0                  0      kernel: Returning kernel requests.
2017-08-24 12:34:22.504757+1200 0x5c7      Default     0x0                  0      kernel: Autounloading for kext com.apple.filesystems.ntfs now enabled.
2017-08-24 12:34:22.504784+1200 0x266      Default     0x0                  0      kernel: Received 'Get Kernel Requests' request from user space.
2017-08-24 12:34:22.504787+1200 0x266      Default     0x0                  0      kernel: Returning kernel requests.
2017-08-24 12:34:22.504968+1200 0x266      Default     0x0                  0      kernel: Received 'Get Kernel Requests' request from user space.
2017-08-24 12:34:22.504970+1200 0x266      Default     0x0                  0      kernel: Returning kernel requests.
2017-08-24 12:34:22.505125+1200 0x266      Default     0x0                  0      kernel: Received 'Get Kernel Requests' request from user space.
2017-08-24 12:34:22.505128+1200 0x266      Default     0x0                  0      kernel: Returning kernel requests.
2017-08-24 12:34:22.505276+1200 0x266      Default     0x0                  0      kernel: Received 'Get Kernel Requests' request from user space.
2017-08-24 12:34:22.505279+1200 0x266      Default     0x0                  0      kernel: Returning kernel requests.
2017-08-24 12:34:22.505798+1200 0x462      Default     0x0                  0      kernel: (AppleGraphicsDevicePolicy) doesStreamFitInDPLink:78 ASSERT(linkBW) would fail!!!
2017-08-24 12:34:22.507751+1200 0x729      Default     0x0                  0      kernel: Rescheduling scan for unused kexts in 60 seconds.
2017-08-24 12:34:22.507836+1200 0x462      Fault       0x0                  0      kernel: (IOAcceleratorFamily2) bool IOAccelDisplayPipe2::init_framebuffer_resource(IOAccelResource2 *): getPixelInformation for framebuffer 0 failed
2017-08-24 12:34:22.514606+1200 0x72a      Default     0x0                  0      kernel: Rescheduling scan for unused kexts in 60 seconds.
2017-08-24 12:34:22.516151+1200 0x72b      Default     0x0                  0      kernel: Rescheduling scan for unused kexts in 60 seconds.
2017-08-24 12:34:22.517530+1200 0x72c      Default     0x0                  0      kernel: Rescheduling scan for unused kexts in 60 seconds.
2017-08-24 12:34:22.518873+1200 0x72d      Default     0x0                  0      kernel: Rescheduling scan for unused kexts in 60 seconds.
2017-08-24 12:34:22.583793+1200 0x1c6      Default     0x0                  0      kernel: (kernel) ACPIDebug::message(-536707056, <private>, <private>)
2017-08-24 12:34:22.583883+1200 0x1c6      Default     0x0                  0      kernel: (kernel) ACPIDebug: "EC _Q1C enter"
2017-08-24 12:34:22.583966+1200 0x1c6      Default     0x0                  0      kernel: (kernel) ACPIDebug: "EC _Q1C exit"
2017-08-24 12:34:22.583997+1200 0x1c6      Default     0x0                  0      kernel: (kernel) ACPIDebug::message(-536707056, <private>, <private>)
2017-08-24 12:34:22.649960+1200 0x462      Default     0x0                  0      kernel: kPEDisableScreen 1
2017-08-24 12:34:22.672753+1200 0x462      Default     0x0                  0      kernel: kPEEnableScreen 1
2017-08-24 12:34:22.676587+1200 0x736      Default     0x0                  0      kernel: Rescheduling scan for unused kexts in 60 seconds.
2017-08-24 12:34:22.962562+1200 0x5c7      Default     0x0                  0      kernel: (ntfs) NTFS volume name win, version 3.1.
2017-08-24 12:34:23.039012+1200 0x740      Default     0x0                  0      kernel: nspace-handler-set-snapshot-time: 1503534865
2017-08-24 12:34:23.430841+1200 0x462      Default     0x0                  0      kernel: NTFS-fs warning (device /dev/disk0s4, pid 248): ntfs_system_inodes_get(): Windows is hibernated.  Will not be able to remount read-write.  Run chkdsk.
2017-08-24 12:34:23.430844+1200 0x462      Default     0x0                  0      kernel: kPEDisableScreen 1
2017-08-24 12:34:23.453696+1200 0x462      Default     0x0                  0      kernel: kPEEnableScreen 1
2017-08-24 12:34:23.831804+1200 0x764      Default     0x0                  0      kernel: Rescheduling scan for unused kexts in 60 seconds.
2017-08-24 12:34:24.429553+1200 0x742      Default     0x0                  0      kernel: (Sandbox) SandboxViolation: mtmd(268) System Policy: allow file-write-flags /.MobileBackups/Computer/2017-08-24-123423/Volume/private
2017-08-24 12:34:24.599542+1200 0x742      Default     0x0                  0      kernel: (Sandbox) SandboxViolation: mtmd(268) System Policy: allow file-write-xattr /.MobileBackups/Computer/2017-08-24-123423/Volume/private
2017-08-24 12:34:24.599833+1200 0x742      Default     0x0                  0      kernel: (Sandbox) SandboxViolation: mtmd(268) System Policy: allow file-write-flags /.MobileBackups/Computer/2017-08-24-123423/Volume/private/var
2017-08-24 12:34:24.599869+1200 0x795      Default     0x0                  0      kernel: (Sandbox) SandboxViolation: mtmd(268) System Policy: allow file-write-flags /.MobileBackups/Computer/2017-08-24-123423/Volume/Library
2017-08-24 12:34:24.599976+1200 0x742      Default     0x0                  0      kernel: (Sandbox) SandboxViolation: mtmd(268) System Policy: allow file-write-flags /.MobileBackups/Computer/2017-08-24-123423/Volume/private/var/db
2017-08-24 12:34:24.599994+1200 0x795      Default     0x0                  0      kernel: (Sandbox) SandboxViolation: mtmd(268) System Policy: allow file-write-xattr /.MobileBackups/Computer/2017-08-24-123423/Volume/Library
2017-08-24 12:34:24.600146+1200 0x795      Default     0x0                  0      kernel: (Sandbox) SandboxViolation: mtmd(268) System Policy: allow file-write-flags /.MobileBackups/Computer/2017-08-24-123423/Volume/Library/Preferences
2017-08-24 12:34:24.890947+1200 0x791      Default     0x0                  0      kernel: (Sandbox) SandboxViolation: usbd(275) deny(1) file-read-metadata /usr
2017-08-24 12:34:24.891612+1200 0x795      Default     0x0                  0      kernel: (Sandbox) SandboxViolation: mtmd(268) System Policy: allow file-write-xattr /.MobileBackups/Computer/2017-08-24-123423/Volume/Library/Preferences
2017-08-24 12:34:24.892763+1200 0x7e6      Default     0x0                  0      kernel: Rescheduling scan for unused kexts in 60 seconds.
2017-08-24 12:34:24.893603+1200 0x7e8      Default     0x0                  0      kernel: Rescheduling scan for unused kexts in 60 seconds.
2017-08-24 12:34:24.894523+1200 0x7e9      Default     0x0                  0      kernel: Rescheduling scan for unused kexts in 60 seconds.
2017-08-24 12:34:24.895050+1200 0x7ea      Default     0x0                  0      kernel: Rescheduling scan for unused kexts in 60 seconds.
2017-08-24 12:34:24.895654+1200 0x7eb      Default     0x0                  0      kernel: Rescheduling scan for unused kexts in 60 seconds.
2017-08-24 12:34:24.896237+1200 0x7ec      Default     0x0                  0      kernel: Rescheduling scan for unused kexts in 60 seconds.
2017-08-24 12:34:24.896823+1200 0x7ed      Default     0x0                  0      kernel: Rescheduling scan for unused kexts in 60 seconds.
2017-08-24 12:34:24.897339+1200 0x7ee      Default     0x0                  0      kernel: Rescheduling scan for unused kexts in 60 seconds.
2017-08-24 12:34:24.897900+1200 0x7ef      Default     0x0                  0      kernel: Rescheduling scan for unused kexts in 60 seconds.
2017-08-24 12:34:24.898391+1200 0x7f0      Default     0x0                  0      kernel: Rescheduling scan for unused kexts in 60 seconds.
2017-08-24 12:34:24.898955+1200 0x7f1      Default     0x0                  0      kernel: Rescheduling scan for unused kexts in 60 seconds.
2017-08-24 12:34:24.899470+1200 0x7f2      Default     0x0                  0      kernel: Rescheduling scan for unused kexts in 60 seconds.
2017-08-24 12:34:24.899956+1200 0x7f3      Default     0x0                  0      kernel: Rescheduling scan for unused kexts in 60 seconds.
2017-08-24 12:34:24.900325+1200 0x7f4      Default     0x0                  0      kernel: Rescheduling scan for unused kexts in 60 seconds.
2017-08-24 12:34:24.900784+1200 0x7f5      Default     0x0                  0      kernel: Rescheduling scan for unused kexts in 60 seconds.
2017-08-24 12:34:24.901140+1200 0x7f6      Default     0x0                  0      kernel: Rescheduling scan for unused kexts in 60 seconds.
2017-08-24 12:34:24.901699+1200 0x7f7      Default     0x0                  0      kernel: Rescheduling scan for unused kexts in 60 seconds.
2017-08-24 12:34:24.902239+1200 0x7f8      Default     0x0                  0      kernel: Rescheduling scan for unused kexts in 60 seconds.
2017-08-24 12:34:24.905029+1200 0x7f9      Default     0x0                  0      kernel: Rescheduling scan for unused kexts in 60 seconds.
2017-08-24 12:34:24.972944+1200 0x7b3      Default     0x0                  0      kernel: (Sandbox) SandboxViolation: mtmd(268) System Policy: allow file-write-xattr /.MobileBackups/Computer/2017-08-24-123423/Volume/private/var/db
2017-08-24 12:34:24.972977+1200 0x795      Default     0x0                  0      kernel: (Sandbox) SandboxViolation: mtmd(268) System Policy: allow file-write-xattr /.MobileBackups/Computer/2017-08-24-123423/Volume/Library
2017-08-24 12:34:25.045065+1200 0x7b3      Default     0x0                  0      kernel: (Sandbox) SandboxViolation: mtmd(268) System Policy: allow file-write-xattr /.MobileBackups/Computer/2017-08-24-123423/Volume/private/var
2017-08-24 12:34:25.045203+1200 0x7b3      Default     0x0                  0      kernel: (Sandbox) SandboxViolation: mtmd(268) System Policy: allow file-write-xattr /.MobileBackups/Computer/2017-08-24-123423/Volume/private
2017-08-24 12:34:25.086701+1200 0x7d7      Default     0x0                  0      kernel: (Sandbox) SandboxViolation: mtmd(268) System Policy: allow file-write-xattr /.MobileBackups/Computer/2017-08-24-123423/Volume/Library/Preferences
2017-08-24 12:34:25.102059+1200 0x7d7      Default     0x0                  0      kernel: (Sandbox) SandboxViolation: mtmd(268) System Policy: allow file-write-xattr /.MobileBackups/Computer/2017-08-24-123423/Volume/Library/Preferences
2017-08-24 12:34:25.193310+1200 0x7d7      Default     0x0                  0      kernel: (Sandbox) SandboxViolation: mtmd(268) System Policy: allow file-write-xattr /.MobileBackups/Computer/2017-08-24-123423/Volume/Library/Preferences
2017-08-24 12:34:25.200819+1200 0x7d7      Default     0x0                  0      kernel: (Sandbox) SandboxViolation: mtmd(268) System Policy: allow file-write-xattr /.MobileBackups/Computer/2017-08-24-123423/Volume/Library/Preferences
2017-08-24 12:34:25.260889+1200 0x7d8      Default     0x0                  0      kernel: (Sandbox) SandboxViolation: mtmd(268) System Policy: allow file-write-flags /.MobileBackups/Computer/2017-08-24-123423/Volume/Library/Preferences/SystemConfiguration
2017-08-24 12:34:25.261794+1200 0x7b3      Default     0x0                  0      kernel: (Sandbox) SandboxViolation: mtmd(268) System Policy: allow file-write-xattr /.MobileBackups/Computer/2017-08-24-123423/Volume/Library/Preferences/SystemConfiguration
2017-08-24 12:34:25.261913+1200 0x7b3      Default     0x0                  0      kernel: (Sandbox) SandboxViolation: mtmd(268) System Policy: allow file-write-xattr /.MobileBackups/Computer/2017-08-24-123423/Volume/Library/Preferences
2017-08-24 12:34:25.261930+1200 0x742      Default     0x0                  0      kernel: (Sandbox) SandboxViolation: mtmd(268) System Policy: allow file-write-xattr /.MobileBackups/Computer/2017-08-24-123423/Volume/Library/Preferences
2017-08-24 12:34:25.261952+1200 0x7b3      Default     0x0                  0      kernel: (Sandbox) SandboxViolation: mtmd(268) System Policy: allow file-write-xattr /.MobileBackups/Computer/2017-08-24-123423/Volume/Library/Preferences
2017-08-24 12:34:25.261964+1200 0x742      Default     0x0                  0      kernel: (Sandbox) SandboxViolation: mtmd(268) System Policy: allow file-write-xattr /.MobileBackups/Computer/2017-08-24-123423/Volume/Library/Preferences
2017-08-24 12:34:25.261982+1200 0x7b3      Default     0x0                  0      kernel: (Sandbox) SandboxViolation: mtmd(268) System Policy: allow file-write-xattr /.MobileBackups/Computer/2017-08-24-123423/Volume/Library/Preferences
2017-08-24 12:34:25.261993+1200 0x742      Default     0x0                  0      kernel: (Sandbox) SandboxViolation: mtmd(268) System Policy: allow file-write-xattr /.MobileBackups/Computer/2017-08-24-123423/Volume/Library/Preferences
2017-08-24 12:34:25.262011+1200 0x7b3      Default     0x0                  0      kernel: (Sandbox) SandboxViolation: mtmd(268) System Policy: allow file-write-xattr /.MobileBackups/Computer/2017-08-24-123423/Volume/Library/Preferences
2017-08-24 12:34:25.262022+1200 0x742      Default     0x0                  0      kernel: (Sandbox) SandboxViolation: mtmd(268) System Policy: allow file-write-xattr /.MobileBackups/Computer/2017-08-24-123423/Volume/Library/Preferences
2017-08-24 12:34:25.660545+1200 0x833      Default     0x0                  0      kernel: Rescheduling scan for unused kexts in 60 seconds.
2017-08-24 12:34:25.905502+1200 0x83b      Default     0x0                  0      kernel: Rescheduling scan for unused kexts in 60 seconds.
2017-08-24 12:34:25.908794+1200 0x83c      Default     0x0                  0      kernel: Rescheduling scan for unused kexts in 60 seconds.
2017-08-24 12:34:26.468022+1200 0x462      Default     0x0                  0      kernel: IOConsoleUsers: time(0) 0->0, lin 0, llk 0,
2017-08-24 12:34:26.468029+1200 0x462      Default     0x0                  0      kernel: IOConsoleUsers: gIOScreenLockState 3, hs 0, bs 0, now 0, sm 0x0
2017-08-24 12:34:26.468542+1200 0x853      Default     0x0                  0      kernel: Rescheduling scan for unused kexts in 60 seconds.
2017-08-24 12:34:26.553695+1200 0x462      Default     0x0                  0      kernel: IOConsoleUsers: time(0) 0->0, lin 0, llk 0,
2017-08-24 12:34:26.553706+1200 0x462      Default     0x0                  0      kernel: IOConsoleUsers: gIOScreenLockState 3, hs 0, bs 0, now 0, sm 0x0
2017-08-24 12:34:26.554162+1200 0x86b      Default     0x0                  0      kernel: Rescheduling scan for unused kexts in 60 seconds.
2017-08-24 12:34:26.910222+1200 0x8a3      Default     0x0                  0      kernel: Rescheduling scan for unused kexts in 60 seconds.
2017-08-24 12:34:26.913580+1200 0x8a4      Default     0x0                  0      kernel: Rescheduling scan for unused kexts in 60 seconds.
2017-08-24 12:34:26.945618+1200 0x32c      Default     0x0                  0      kernel: User-space log flags changed from 0x0 to 0xff2.
2017-08-24 12:34:26.945636+1200 0x32c      Default     0x0                  0      kernel: Received 'Get Kext UUID by Address' request from user space.
2017-08-24 12:34:26.945654+1200 0x32c      Default     0x0                  0      kernel: User-space log flags changed from 0xff2 to 0x0.
2017-08-24 12:34:26.945763+1200 0x32c      Default     0x0                  0      kernel: User-space log flags changed from 0x0 to 0xff2.
2017-08-24 12:34:26.945781+1200 0x32c      Default     0x0                  0      kernel: Received 'Get Loaded Kext Info By UUID' request from user space.
2017-08-24 12:34:26.946177+1200 0x32c      Default     0x0                  0      kernel: Returning loaded kext info.
2017-08-24 12:34:26.946192+1200 0x32c      Default     0x0                  0      kernel: User-space log flags changed from 0xff2 to 0x0.
2017-08-24 12:34:26.946297+1200 0x32c      Default     0x0                  0      kernel: User-space log flags changed from 0x0 to 0xff2.
2017-08-24 12:34:26.946308+1200 0x32c      Default     0x0                  0      kernel: Received 'Get Kext UUID by Address' request from user space.
2017-08-24 12:34:26.946320+1200 0x32c      Default     0x0                  0      kernel: User-space log flags changed from 0xff2 to 0x0.
2017-08-24 12:34:26.946406+1200 0x32c      Default     0x0                  0      kernel: User-space log flags changed from 0x0 to 0xff2.
2017-08-24 12:34:26.946421+1200 0x32c      Default     0x0                  0      kernel: Received 'Get Loaded Kext Info By UUID' request from user space.
2017-08-24 12:34:26.946727+1200 0x32c      Default     0x0                  0      kernel: Returning loaded kext info.
2017-08-24 12:34:26.946739+1200 0x32c      Default     0x0                  0      kernel: User-space log flags changed from 0xff2 to 0x0.
2017-08-24 12:34:26.946840+1200 0x32c      Default     0x0                  0      kernel: User-space log flags changed from 0x0 to 0xff2.
2017-08-24 12:34:26.946851+1200 0x32c      Default     0x0                  0      kernel: Received 'Get Kext UUID by Address' request from user space.
2017-08-24 12:34:26.946861+1200 0x32c      Default     0x0                  0      kernel: User-space log flags changed from 0xff2 to 0x0.
2017-08-24 12:34:26.946946+1200 0x32c      Default     0x0                  0      kernel: User-space log flags changed from 0x0 to 0xff2.
2017-08-24 12:34:26.946961+1200 0x32c      Default     0x0                  0      kernel: Received 'Get Loaded Kext Info By UUID' request from user space.
2017-08-24 12:34:26.947273+1200 0x32c      Default     0x0                  0      kernel: Returning loaded kext info.
2017-08-24 12:34:26.947291+1200 0x32c      Default     0x0                  0      kernel: User-space log flags changed from 0xff2 to 0x0.
2017-08-24 12:34:26.947405+1200 0x32c      Default     0x0                  0      kernel: User-space log flags changed from 0x0 to 0xff2.
2017-08-24 12:34:26.947416+1200 0x32c      Default     0x0                  0      kernel: Received 'Get Kext UUID by Address' request from user space.
2017-08-24 12:34:26.947427+1200 0x32c      Default     0x0                  0      kernel: User-space log flags changed from 0xff2 to 0x0.
2017-08-24 12:34:26.947515+1200 0x32c      Default     0x0                  0      kernel: User-space log flags changed from 0x0 to 0xff2.
2017-08-24 12:34:26.947530+1200 0x32c      Default     0x0                  0      kernel: Received 'Get Loaded Kext Info By UUID' request from user space.
2017-08-24 12:34:26.947835+1200 0x32c      Default     0x0                  0      kernel: Returning loaded kext info.
2017-08-24 12:34:26.947847+1200 0x32c      Default     0x0                  0      kernel: User-space log flags changed from 0xff2 to 0x0.
2017-08-24 12:34:26.947967+1200 0x32c      Default     0x0                  0      kernel: User-space log flags changed from 0x0 to 0xff2.
2017-08-24 12:34:26.947978+1200 0x32c      Default     0x0                  0      kernel: Received 'Get Kext UUID by Address' request from user space.
2017-08-24 12:34:26.947989+1200 0x32c      Default     0x0                  0      kernel: User-space log flags changed from 0xff2 to 0x0.
2017-08-24 12:34:26.948071+1200 0x32c      Default     0x0                  0      kernel: User-space log flags changed from 0x0 to 0xff2.
2017-08-24 12:34:26.948086+1200 0x32c      Default     0x0                  0      kernel: Received 'Get Loaded Kext Info By UUID' request from user space.
2017-08-24 12:34:26.948393+1200 0x32c      Default     0x0                  0      kernel: Returning loaded kext info.
2017-08-24 12:34:26.948405+1200 0x32c      Default     0x0                  0      kernel: User-space log flags changed from 0xff2 to 0x0.
2017-08-24 12:34:26.948577+1200 0x32c      Default     0x0                  0      kernel: User-space log flags changed from 0x0 to 0xff2.
2017-08-24 12:34:26.948586+1200 0x32c      Default     0x0                  0      kernel: Received 'Get Kext UUID by Address' request from user space.
2017-08-24 12:34:26.948595+1200 0x32c      Default     0x0                  0      kernel: User-space log flags changed from 0xff2 to 0x0.
2017-08-24 12:34:26.948666+1200 0x32c      Default     0x0                  0      kernel: User-space log flags changed from 0x0 to 0xff2.
2017-08-24 12:34:26.948678+1200 0x32c      Default     0x0                  0      kernel: Received 'Get Loaded Kext Info By UUID' request from user space.
2017-08-24 12:34:26.948940+1200 0x32c      Default     0x0                  0      kernel: Returning loaded kext info.
2017-08-24 12:34:26.948950+1200 0x32c      Default     0x0                  0      kernel: User-space log flags changed from 0xff2 to 0x0.
2017-08-24 12:34:26.949028+1200 0x32c      Default     0x0                  0      kernel: User-space log flags changed from 0x0 to 0xff2.
2017-08-24 12:34:26.949037+1200 0x32c      Default     0x0                  0      kernel: Received 'Get Kext UUID by Address' request from user space.
2017-08-24 12:34:26.949046+1200 0x32c      Default     0x0                  0      kernel: User-space log flags changed from 0xff2 to 0x0.
2017-08-24 12:34:26.949114+1200 0x32c      Default     0x0                  0      kernel: User-space log flags changed from 0x0 to 0xff2.
2017-08-24 12:34:26.949126+1200 0x32c      Default     0x0                  0      kernel: Received 'Get Loaded Kext Info By UUID' request from user space.
2017-08-24 12:34:26.949384+1200 0x32c      Default     0x0                  0      kernel: Returning loaded kext info.
2017-08-24 12:34:26.949393+1200 0x32c      Default     0x0                  0      kernel: User-space log flags changed from 0xff2 to 0x0.
2017-08-24 12:34:27.044455+1200 0x1c6      Default     0x0                  0      kernel: (IOBluetoothFamily) [[0xF000]  OpCode 0x1005 (Read Buffer Size) from: kernel_task (0)  Synchronous  status: 0x00 (kIOReturnSuccess) state: 2 (BUSY) timeout: 5000] Bluetooth warning: An HCI Req timeout occurred.
2017-08-24 12:34:27.045387+1200 0x1a2      Default     0x0                  0      kernel: (IOBluetoothHostControllerUSBTransport) **** [IOBluetoothHostControllerUSBTransport][DeviceRequestCompleteHandler] -- Received 0xE0005000 (0xe0005000 -- Unknown) -- 0x2800 ****
2017-08-24 12:34:27.045437+1200 0x8aa      Default     0x0                  0      kernel: (IOBluetoothHostControllerUSBTransport) **** [IOBluetoothHostControllerUSBTransport][DoDeviceReset] -- Re-Enumeration is currently not permitted -- this = 0x2800 ****
2017-08-24 12:34:27.158075+1200 0x8b0      Default     0x0                  0      kernel: Rescheduling scan for unused kexts in 60 seconds.
2017-08-24 12:34:27.158402+1200 0x8b1      Default     0x0                  0      kernel: Rescheduling scan for unused kexts in 60 seconds.
2017-08-24 12:34:27.158434+1200 0x8b2      Default     0x0                  0      kernel: Rescheduling scan for unused kexts in 60 seconds.
2017-08-24 12:34:27.606003+1200 0x728      Default     0x0                  0      kernel: (kernel) ACPIDebug::message(-536707056, <private>, <private>)
2017-08-24 12:34:27.606095+1200 0x728      Default     0x0                  0      kernel: (kernel) ACPIDebug: "EC _Q1C enter"
2017-08-24 12:34:27.606179+1200 0x728      Default     0x0                  0      kernel: (kernel) ACPIDebug: "EC _Q1C exit"
2017-08-24 12:34:27.606210+1200 0x728      Default     0x0                  0      kernel: (kernel) ACPIDebug::message(-536707056, <private>, <private>)
2017-08-24 12:34:27.734966+1200 0x8e0      Default     0x0                  0      kernel: (ntfs) NTFS volume name software, version 3.1.
2017-08-24 12:34:27.915320+1200 0x901      Default     0x0                  0      kernel: Rescheduling scan for unused kexts in 60 seconds.
2017-08-24 12:34:29.676013+1200 0x91a      Default     0x0                  0      kernel: NTFS-fs warning (device /dev/disk0s12, pid 338): ntfs_boot_sector_is_valid(): Invalid boot sector checksum.
2017-08-24 12:34:29.676031+1200 0x91a      Default     0x0                  0      kernel: (ntfs) NTFS volume name data, version 3.1.
2017-08-24 12:34:30.692798+1200 0x742      Default     0x0                  0      kernel: (Sandbox) SandboxViolation: mtmd(268) System Policy: allow file-write-flags /.MobileBackups/Computer/2017-08-24-123423/Volume/Library/Application Support
2017-08-24 12:34:30.742948+1200 0x7d7      Default     0x0                  0      kernel: (Sandbox) SandboxViolation: mtmd(268) System Policy: allow file-write-xattr /.MobileBackups/Computer/2017-08-24-123423/Volume/Library/Preferences
2017-08-24 12:34:30.766932+1200 0x7d7      Default     0x0                  0      kernel: (Sandbox) SandboxViolation: mtmd(268) System Policy: allow file-write-xattr /.MobileBackups/Computer/2017-08-24-123423/Volume/Library/Preferences
2017-08-24 12:34:30.766987+1200 0x7d7      Default     0x0                  0      kernel: (Sandbox) SandboxViolation: mtmd(268) System Policy: allow file-write-xattr /.MobileBackups/Computer/2017-08-24-123423/Volume/Library/Preferences
2017-08-24 12:34:30.767024+1200 0x7d7      Default     0x0                  0      kernel: (Sandbox) SandboxViolation: mtmd(268) System Policy: allow file-write-xattr /.MobileBackups/Computer/2017-08-24-123423/Volume/Library/Preferences
2017-08-24 12:34:32.045686+1200 0x1c6      Default     0x0                  0      kernel: (IOBluetoothFamily) [[0x2000]  OpCode 0x1005 (Read Buffer Size) from: kernel_task (0)  Synchronous  status: 0x00 (kIOReturnSuccess) state: 2 (BUSY) timeout: 5000] Bluetooth warning: An HCI Req timeout occurred.
